id,timestamp,service,severity,error_code,message,cause,resolution,occurrence_count,tags
224,2025-11-24T12:45:36.491374,worker,ERROR,ERR_9423,Out of memory error,invalid credentials,apply patch,424,"network,timeout"
225,2025-11-28T02:01:36.491374,redis,ERROR,ERR_1072,Database connection refused,timeout,apply patch,251,"retry,timeout"
226,2025-11-06T22:28:36.491374,payment,CRITICAL,ERR_2404,Timeout calling downstream service,bad deployment,fix code,82,"network,retry"
227,2025-11-06T05:24:36.491374,scheduler,CRITICAL,ERR_9879,Database connection refused,insufficient resources,restart service,240,"config,retry"
228,2025-11-05T19:00:36.491374,scheduler,CRITICAL,ERR_7879,Permission denied accessing resource,bad deployment,increase resources,164,"config,retry"
229,2025-11-07T17:50:36.491374,scheduler,CRITICAL,ERR_1163,Timeout calling downstream service,schema mismatch,fix code,274,"config,retry"
230,2025-11-16T19:43:36.491374,scheduler,CRITICAL,ERR_3683,Out of memory error,invalid credentials,contact infra,451,"timeout,retry"
231,2025-11-18T12:57:36.491374,auth-service,CRITICAL,ERR_2847,Null pointer dereference,invalid credentials,fix code,100,"config,retry"
232,2025-11-15T12:05:36.491374,auth-service,ERROR,ERR_5935,Service returned 500,network issue,restart service,206,"network,config"
233,2025-11-29T22:33:36.491374,mongo,INFO,ERR_1236,Service returned 500,bad deployment,apply patch,41,"network,retry"
234,2025-11-18T08:31:36.491374,user,INFO,ERR_8298,Null pointer dereference,schema mismatch,rollback,373,"retry,network"
235,2025-11-18T18:52:36.491374,user,CRITICAL,ERR_4359,Timeout calling downstream service,insufficient resources,apply patch,386,"timeout,db"
236,2025-11-29T06:55:36.491374,redis,CRITICAL,ERR_1972,Timeout calling downstream service,network issue,contact infra,43,"db,config"
237,2025-11-25T14:49:36.491374,worker,ERROR,ERR_7513,Out of memory error,network issue,apply patch,254,"config,network"
238,2025-11-18T19:01:36.491374,scheduler,INFO,ERR_4486,Null pointer dereference,network issue,rollback,114,"config,db"
239,2025-11-18T06:49:36.491374,search,CRITICAL,ERR_6730,Permission denied accessing resource,insufficient resources,rollback,349,"network,retry"
240,2025-11-29T23:48:36.491374,search,ERROR,ERR_3521,Timeout calling downstream service,schema mismatch,increase resources,159,"network,config"
241,2025-11-21T03:44:36.491374,postgres,CRITICAL,ERR_5572,Timeout calling downstream service,schema mismatch,apply patch,6,"config,db"
242,2025-11-25T10:18:36.491374,nginx,CRITICAL,ERR_3323,Database connection refused,bad deployment,apply patch,126,"retry,config"
243,2025-11-28T15:03:36.492428,worker,INFO,ERR_7735,Unhandled exception in worker,timeout,fix code,228,"config,timeout"
244,2025-11-08T22:31:36.492428,payment,ERROR,ERR_8459,Permission denied accessing resource,timeout,restart service,165,"network,config"
245,2025-11-11T01:35:36.492428,auth-service,ERROR,ERR_9335,Unhandled exception in worker,schema mismatch,restart service,484,"network,db"
246,2025-11-14T10:35:36.492428,redis,ERROR,ERR_5199,Permission denied accessing resource,network issue,rollback,475,"network,retry"
247,2025-11-25T00:36:36.492428,worker,ERROR,ERR_2410,Service returned 500,timeout,contact infra,483,"db,config"
248,2025-11-23T10:53:36.492428,user,CRITICAL,ERR_4650,Service returned 500,invalid credentials,contact infra,118,"network,timeout"
249,2025-11-10T22:16:36.492428,user,WARNING,ERR_7537,Null pointer dereference,insufficient resources,contact infra,475,"db,network"
250,2025-11-29T22:57:36.492428,api-gateway,CRITICAL,ERR_1562,Service returned 500,bad deployment,apply patch,386,"timeout,network"
251,2025-11-09T21:41:36.492428,worker,CRITICAL,ERR_6669,Database connection refused,network issue,rollback,120,"config,retry"
252,2025-11-22T13:34:36.492428,worker,WARNING,ERR_1209,Service returned 500,network issue,rollback,190,"network,timeout"
253,2025-11-21T21:59:36.492428,nginx,INFO,ERR_8653,Out of memory error,insufficient resources,contact infra,281,"config,retry"
254,2025-11-12T20:45:36.492428,nginx,CRITICAL,ERR_7484,Database connection refused,timeout,fix code,38,"config,retry"
255,2025-12-01T01:49:36.492428,api-gateway,WARNING,ERR_9923,Database connection refused,insufficient resources,contact infra,497,"network,retry"
256,2025-11-10T00:01:36.492428,nginx,CRITICAL,ERR_6423,Unhandled exception in worker,timeout,restart service,389,"config,network"
257,2025-11-19T13:30:36.492428,nginx,CRITICAL,ERR_2719,Database connection refused,bad deployment,rollback,237,"retry,config"
258,2025-11-24T05:40:36.492428,nginx,INFO,ERR_6885,Unhandled exception in worker,invalid credentials,restart service,234,"retry,db"
259,2025-11-12T03:52:36.492428,scheduler,ERROR,ERR_9820,Service returned 500,invalid credentials,restart service,211,"network,config"
260,2025-11-20T10:42:36.492428,inventory,INFO,ERR_4179,Permission denied accessing resource,invalid credentials,rollback,27,"config,timeout"
261,2025-11-13T22:35:36.492428,redis,WARNING,ERR_8949,Out of memory error,invalid credentials,contact infra,497,"timeout,retry"
262,2025-11-09T02:16:36.492428,user,ERROR,ERR_4567,Service returned 500,bad deployment,restart service,387,"retry,timeout"
263,2025-11-26T11:16:36.492428,redis,ERROR,ERR_6400,Database connection refused,insufficient resources,contact infra,191,"db,network"
264,2025-11-23T06:43:36.492428,search,INFO,ERR_1289,Out of memory error,invalid credentials,fix code,487,"config,retry"
265,2025-11-06T09:40:36.492428,order,ERROR,ERR_3720,Database connection refused,insufficient resources,fix code,82,"network,retry"
266,2025-11-19T16:09:36.492428,nginx,ERROR,ERR_1687,Null pointer dereference,schema mismatch,fix code,185,"timeout,network"
267,2025-11-23T19:31:36.492428,search,CRITICAL,ERR_5987,Service returned 500,timeout,contact infra,283,"config,retry"
268,2025-11-17T01:45:36.492428,postgres,ERROR,ERR_3441,Service returned 500,timeout,rollback,462,"network,config"
269,2025-12-01T18:31:36.492428,scheduler,ERROR,ERR_5239,Out of memory error,invalid credentials,restart service,120,"retry,config"
270,2025-11-30T06:53:36.492428,redis,INFO,ERR_8428,Timeout calling downstream service,timeout,increase resources,250,"db,config"
271,2025-11-07T17:44:36.492428,api-gateway,WARNING,ERR_1897,Service returned 500,insufficient resources,rollback,279,"db,timeout"
272,2025-11-10T22:56:36.492428,redis,WARNING,ERR_3252,Out of memory error,invalid credentials,increase resources,109,"config,network"
273,2025-11-09T06:07:36.492428,payment,INFO,ERR_1775,Null pointer dereference,insufficient resources,fix code,36,"config,retry"
274,2025-11-21T17:16:36.492428,search,INFO,ERR_6167,Database connection refused,network issue,fix code,291,"config,retry"
275,2025-11-28T16:34:36.492428,payment,ERROR,ERR_2159,Unhandled exception in worker,insufficient resources,apply patch,66,"retry,timeout"
276,2025-11-21T09:06:36.492428,worker,WARNING,ERR_6888,Service returned 500,invalid credentials,fix code,24,"db,network"
277,2025-11-13T19:00:36.492428,user,CRITICAL,ERR_9630,Permission denied accessing resource,bad deployment,contact infra,37,"network,config"
278,2025-11-06T21:40:36.492428,scheduler,WARNING,ERR_6160,Permission denied accessing resource,invalid credentials,fix code,368,"config,timeout"
279,2025-11-27T04:22:36.492428,mongo,ERROR,ERR_4772,Unhandled exception in worker,timeout,contact infra,109,"timeout,retry"
280,2025-11-15T04:52:36.492428,payment,CRITICAL,ERR_7071,Permission denied accessing resource,timeout,apply patch,431,"retry,timeout"
281,2025-11-10T20:08:36.492428,user,INFO,ERR_5257,Service returned 500,invalid credentials,contact infra,402,"config,network"
282,2025-11-14T08:07:36.492428,payment,ERROR,ERR_4160,Timeout calling downstream service,invalid credentials,fix code,177,"db,retry"
283,2025-11-09T01:11:36.492428,inventory,CRITICAL,ERR_4304,Service returned 500,timeout,fix code,443,"retry,db"
284,2025-11-28T23:46:36.492428,payment,WARNING,ERR_2169,Database connection refused,network issue,rollback,103,"config,timeout"
285,2025-11-26T00:00:36.492428,mongo,ERROR,ERR_6386,Unhandled exception in worker,network issue,contact infra,14,"network,db"
286,2025-11-22T09:53:36.492428,mongo,WARNING,ERR_9711,Out of memory error,timeout,rollback,155,"db,config"
287,2025-11-19T02:38:36.492428,order,ERROR,ERR_3751,Null pointer dereference,insufficient resources,apply patch,337,"network,timeout"
288,2025-11-06T15:10:36.492428,payment,CRITICAL,ERR_7557,Null pointer dereference,timeout,restart service,262,"timeout,retry"
289,2025-11-25T12:32:36.492428,mongo,ERROR,ERR_7113,Unhandled exception in worker,timeout,contact infra,56,"retry,network"
290,2025-11-12T08:06:36.492428,nginx,WARNING,ERR_3443,Service returned 500,bad deployment,increase resources,33,"db,network"
291,2025-11-13T06:35:36.492428,user,INFO,ERR_3462,Unhandled exception in worker,network issue,apply patch,461,"retry,network"
292,2025-11-30T13:33:36.492428,api-gateway,ERROR,ERR_1104,Service returned 500,timeout,restart service,365,"network,retry"
293,2025-11-29T04:49:36.492428,inventory,ERROR,ERR_8149,Timeout calling downstream service,timeout,apply patch,265,"config,retry"
294,2025-11-20T22:59:36.492428,mongo,ERROR,ERR_1909,Unhandled exception in worker,insufficient resources,restart service,446,"timeout,db"
295,2025-11-05T22:36:36.492428,search,INFO,ERR_9448,Null pointer dereference,insufficient resources,rollback,20,"retry,network"
296,2025-11-08T13:57:36.492428,payment,ERROR,ERR_2071,Null pointer dereference,invalid credentials,increase resources,185,"db,retry"
297,2025-11-08T02:29:36.492428,order,ERROR,ERR_6052,Unhandled exception in worker,timeout,restart service,257,"config,network"
298,2025-11-05T22:47:36.492428,nginx,CRITICAL,ERR_6461,Null pointer dereference,network issue,apply patch,39,"config,db"
299,2025-11-11T11:29:36.493421,api-gateway,INFO,ERR_2918,Database connection refused,timeout,apply patch,192,"config,db"
300,2025-11-07T11:29:36.493421,postgres,WARNING,ERR_8844,Null pointer dereference,insufficient resources,rollback,186,"db,timeout"
301,2025-11-16T13:36:36.493421,user,INFO,ERR_1518,Null pointer dereference,network issue,apply patch,470,"retry,db"
302,2025-11-29T14:11:36.493421,worker,ERROR,ERR_1156,Timeout calling downstream service,schema mismatch,restart service,405,"retry,config"
303,2025-11-15T18:10:36.493421,api-gateway,CRITICAL,ERR_4305,Service returned 500,bad deployment,fix code,475,"config,timeout"
304,2025-11-23T18:43:36.493421,nginx,CRITICAL,ERR_5268,Permission denied accessing resource,insufficient resources,apply patch,468,"network,timeout"
305,2025-11-30T20:55:36.493421,worker,WARNING,ERR_9357,Service returned 500,bad deployment,increase resources,273,"network,timeout"
306,2025-11-27T21:19:36.493421,inventory,WARNING,ERR_9871,Permission denied accessing resource,insufficient resources,contact infra,420,"db,network"
307,2025-11-24T19:10:36.493421,user,CRITICAL,ERR_2413,Timeout calling downstream service,invalid credentials,contact infra,231,"db,retry"
308,2025-11-15T02:23:36.493421,nginx,INFO,ERR_3264,Timeout calling downstream service,schema mismatch,restart service,72,"timeout,db"
309,2025-11-11T21:15:36.493421,inventory,ERROR,ERR_7540,Out of memory error,schema mismatch,fix code,314,"retry,network"
310,2025-11-06T04:24:36.493421,postgres,INFO,ERR_3932,Null pointer dereference,insufficient resources,increase resources,295,"timeout,db"
311,2025-11-11T16:53:36.493421,redis,INFO,ERR_8776,Timeout calling downstream service,bad deployment,rollback,392,"timeout,config"
312,2025-11-13T22:22:36.493421,inventory,ERROR,ERR_7214,Timeout calling downstream service,invalid credentials,apply patch,72,"timeout,network"
313,2025-11-18T02:43:36.493421,nginx,WARNING,ERR_2737,Out of memory error,invalid credentials,contact infra,69,"retry,config"
314,2025-11-07T22:06:36.493421,user,WARNING,ERR_5556,Out of memory error,invalid credentials,increase resources,103,"network,config"
315,2025-11-14T19:28:36.493421,worker,CRITICAL,ERR_2608,Database connection refused,schema mismatch,rollback,227,"timeout,retry"
316,2025-11-24T00:29:36.493421,mongo,WARNING,ERR_2541,Unhandled exception in worker,timeout,contact infra,44,"config,db"
317,2025-11-18T23:13:36.493421,mongo,CRITICAL,ERR_9716,Service returned 500,timeout,contact infra,233,"timeout,db"
318,2025-11-23T21:41:36.493421,worker,CRITICAL,ERR_9228,Unhandled exception in worker,schema mismatch,increase resources,499,"db,timeout"
319,2025-11-12T18:59:36.493421,scheduler,ERROR,ERR_1020,Unhandled exception in worker,network issue,contact infra,370,"retry,network"
320,2025-11-16T02:09:36.493421,user,WARNING,ERR_6089,Database connection refused,invalid credentials,rollback,301,"timeout,config"
321,2025-11-09T15:24:36.493421,search,INFO,ERR_8473,Timeout calling downstream service,invalid credentials,contact infra,206,"network,config"
322,2025-11-15T07:44:36.493421,postgres,WARNING,ERR_6371,Database connection refused,insufficient resources,fix code,60,"config,retry"
323,2025-11-22T01:15:36.493421,mongo,WARNING,ERR_9680,Unhandled exception in worker,network issue,increase resources,43,"config,timeout"
324,2025-12-01T07:50:36.493421,payment,INFO,ERR_9528,Database connection refused,insufficient resources,fix code,230,"network,config"
325,2025-12-02T18:08:36.493421,redis,WARNING,ERR_7756,Service returned 500,invalid credentials,increase resources,15,"db,network"
326,2025-11-30T21:06:36.493421,worker,ERROR,ERR_5940,Database connection refused,bad deployment,increase resources,130,"db,timeout"
327,2025-11-28T14:16:36.493421,search,CRITICAL,ERR_1512,Unhandled exception in worker,schema mismatch,contact infra,106,"config,timeout"
328,2025-11-27T09:38:36.493421,search,WARNING,ERR_5241,Timeout calling downstream service,insufficient resources,apply patch,459,"retry,config"
329,2025-11-10T21:21:36.493421,user,INFO,ERR_5023,Database connection refused,insufficient resources,contact infra,7,"timeout,db"
330,2025-11-11T05:48:36.493421,user,INFO,ERR_2682,Timeout calling downstream service,invalid credentials,rollback,254,"retry,db"
331,2025-11-07T17:04:36.493421,nginx,WARNING,ERR_3888,Permission denied accessing resource,schema mismatch,restart service,401,"db,timeout"
332,2025-11-11T03:53:36.493421,postgres,WARNING,ERR_9061,Permission denied accessing resource,invalid credentials,fix code,498,"config,retry"
333,2025-11-13T07:40:36.493421,api-gateway,CRITICAL,ERR_1415,Service returned 500,schema mismatch,contact infra,444,"db,timeout"
334,2025-11-22T14:56:36.493421,search,INFO,ERR_9110,Database connection refused,schema mismatch,contact infra,278,"db,config"
335,2025-12-03T02:18:36.493421,inventory,WARNING,ERR_3268,Permission denied accessing resource,network issue,rollback,229,"network,config"
336,2025-11-14T04:29:36.493421,redis,WARNING,ERR_6707,Out of memory error,network issue,restart service,266,"config,retry"
337,2025-11-14T18:18:36.493421,api-gateway,CRITICAL,ERR_7068,Permission denied accessing resource,insufficient resources,increase resources,212,"network,timeout"
338,2025-11-23T10:35:36.493421,scheduler,INFO,ERR_6482,Null pointer dereference,schema mismatch,contact infra,423,"db,retry"
339,2025-11-26T01:13:36.493421,redis,INFO,ERR_2895,Timeout calling downstream service,bad deployment,rollback,294,"network,retry"
340,2025-11-28T01:28:36.493421,payment,CRITICAL,ERR_6987,Permission denied accessing resource,timeout,rollback,413,"network,db"
341,2025-11-08T03:59:36.493421,payment,ERROR,ERR_2159,Permission denied accessing resource,invalid credentials,apply patch,168,"config,retry"
342,2025-11-14T06:35:36.493421,api-gateway,INFO,ERR_9258,Service returned 500,timeout,fix code,242,"timeout,network"
343,2025-11-27T19:38:36.493421,redis,INFO,ERR_6510,Out of memory error,insufficient resources,contact infra,127,"network,timeout"
344,2025-12-01T14:39:36.493421,auth-service,ERROR,ERR_2725,Permission denied accessing resource,schema mismatch,fix code,83,"network,timeout"
345,2025-11-24T14:01:36.493421,redis,ERROR,ERR_6125,Timeout calling downstream service,invalid credentials,rollback,322,"db,retry"
346,2025-11-09T10:33:36.493421,worker,ERROR,ERR_9827,Service returned 500,invalid credentials,fix code,451,"timeout,db"
347,2025-11-26T14:08:36.493421,redis,INFO,ERR_4322,Unhandled exception in worker,invalid credentials,apply patch,262,"db,config"
348,2025-12-03T07:37:36.493421,mongo,ERROR,ERR_3658,Null pointer dereference,schema mismatch,restart service,57,"timeout,network"
349,2025-11-10T03:27:36.493421,mongo,ERROR,ERR_5404,Timeout calling downstream service,invalid credentials,restart service,432,"network,timeout"
350,2025-11-24T04:03:36.493421,order,CRITICAL,ERR_3021,Unhandled exception in worker,insufficient resources,apply patch,123,"config,retry"
351,2025-11-09T18:08:36.493421,order,INFO,ERR_6079,Unhandled exception in worker,insufficient resources,increase resources,23,"timeout,config"
352,2025-12-01T18:34:36.493421,order,INFO,ERR_8554,Out of memory error,timeout,increase resources,467,"config,retry"
353,2025-11-24T05:09:36.493421,scheduler,CRITICAL,ERR_5764,Out of memory error,bad deployment,apply patch,295,"db,timeout"
354,2025-11-16T03:13:36.493421,postgres,INFO,ERR_9179,Unhandled exception in worker,invalid credentials,restart service,172,"network,timeout"
355,2025-11-15T13:49:36.493421,nginx,ERROR,ERR_2449,Permission denied accessing resource,invalid credentials,contact infra,202,"network,db"
356,2025-11-21T12:43:36.493421,search,INFO,ERR_2772,Permission denied accessing resource,insufficient resources,fix code,302,"timeout,config"
357,2025-11-11T07:39:36.493421,scheduler,ERROR,ERR_4347,Database connection refused,bad deployment,apply patch,382,"db,retry"
358,2025-11-05T16:08:36.493421,user,ERROR,ERR_5883,Timeout calling downstream service,bad deployment,contact infra,180,"network,retry"
359,2025-11-10T16:32:36.493421,nginx,ERROR,ERR_3542,Permission denied accessing resource,schema mismatch,increase resources,298,"db,config"
360,2025-11-17T11:30:36.493421,payment,CRITICAL,ERR_7884,Database connection refused,timeout,fix code,189,"db,config"
361,2025-12-03T06:59:36.493421,api-gateway,INFO,ERR_4891,Database connection refused,timeout,fix code,415,"network,retry"
362,2025-11-26T12:44:36.493421,postgres,CRITICAL,ERR_7996,Unhandled exception in worker,insufficient resources,apply patch,1,"db,timeout"
363,2025-12-01T20:38:36.493421,mongo,ERROR,ERR_5532,Permission denied accessing resource,insufficient resources,contact infra,99,"timeout,network"
364,2025-11-14T13:13:36.494428,nginx,INFO,ERR_5517,Permission denied accessing resource,schema mismatch,fix code,262,"db,timeout"
365,2025-11-17T23:24:36.494428,postgres,ERROR,ERR_6579,Out of memory error,insufficient resources,increase resources,307,"network,config"
366,2025-11-12T08:57:36.494428,search,ERROR,ERR_2029,Unhandled exception in worker,bad deployment,contact infra,299,"network,retry"
367,2025-11-19T07:33:36.494428,postgres,ERROR,ERR_5672,Database connection refused,bad deployment,rollback,383,"network,config"
368,2025-11-17T03:01:36.494428,payment,WARNING,ERR_2776,Timeout calling downstream service,insufficient resources,apply patch,75,"db,timeout"
369,2025-11-16T11:26:36.494428,postgres,INFO,ERR_8474,Out of memory error,invalid credentials,apply patch,121,"db,config"
370,2025-11-16T09:57:36.494428,api-gateway,ERROR,ERR_9975,Unhandled exception in worker,insufficient resources,restart service,497,"retry,config"
371,2025-11-24T14:48:36.494428,inventory,CRITICAL,ERR_9045,Permission denied accessing resource,insufficient resources,increase resources,301,"db,config"
372,2025-11-29T23:12:36.494428,user,INFO,ERR_9688,Null pointer dereference,timeout,fix code,189,"retry,db"
373,2025-11-28T05:59:36.494428,search,CRITICAL,ERR_3623,Null pointer dereference,timeout,fix code,140,"db,timeout"
374,2025-11-29T03:21:36.494428,worker,CRITICAL,ERR_8254,Service returned 500,bad deployment,restart service,13,"db,network"
375,2025-11-27T20:18:36.494428,worker,CRITICAL,ERR_8079,Unhandled exception in worker,timeout,increase resources,128,"timeout,retry"
376,2025-11-08T04:48:36.494428,worker,ERROR,ERR_9794,Null pointer dereference,bad deployment,contact infra,216,"retry,db"
377,2025-11-14T20:52:36.494428,payment,INFO,ERR_2099,Timeout calling downstream service,schema mismatch,restart service,346,"db,timeout"
378,2025-11-29T18:23:36.494428,mongo,INFO,ERR_8889,Permission denied accessing resource,insufficient resources,contact infra,464,"db,timeout"
379,2025-11-09T13:31:36.494428,postgres,WARNING,ERR_6397,Null pointer dereference,timeout,restart service,267,"network,retry"
380,2025-11-14T15:07:36.494428,payment,INFO,ERR_9531,Timeout calling downstream service,network issue,rollback,487,"network,retry"
381,2025-11-16T05:23:36.494428,payment,INFO,ERR_7411,Timeout calling downstream service,network issue,apply patch,495,"timeout,network"
382,2025-11-22T12:27:36.494428,auth-service,CRITICAL,ERR_9207,Service returned 500,schema mismatch,restart service,423,"network,timeout"
383,2025-11-23T09:12:36.494428,inventory,WARNING,ERR_3467,Out of memory error,bad deployment,fix code,101,"retry,db"
384,2025-11-20T06:11:36.494428,inventory,INFO,ERR_1982,Permission denied accessing resource,insufficient resources,apply patch,362,"network,db"
385,2025-11-30T11:05:36.494428,postgres,INFO,ERR_8862,Null pointer dereference,invalid credentials,increase resources,257,"config,retry"
386,2025-11-15T05:33:36.494428,user,CRITICAL,ERR_5765,Unhandled exception in worker,timeout,fix code,369,"db,config"
387,2025-11-27T18:42:36.494428,api-gateway,ERROR,ERR_6678,Unhandled exception in worker,bad deployment,apply patch,177,"timeout,network"
388,2025-12-02T04:10:36.494428,scheduler,WARNING,ERR_6824,Service returned 500,invalid credentials,increase resources,363,"retry,db"
389,2025-11-09T17:25:36.494428,user,INFO,ERR_4179,Null pointer dereference,network issue,apply patch,240,"retry,network"
390,2025-12-02T23:00:36.494428,nginx,INFO,ERR_1557,Database connection refused,bad deployment,rollback,217,"db,timeout"
391,2025-11-23T14:07:36.494428,nginx,CRITICAL,ERR_2226,Out of memory error,network issue,increase resources,10,"config,timeout"
392,2025-12-02T21:40:36.494428,user,WARNING,ERR_2341,Service returned 500,schema mismatch,fix code,435,"db,timeout"
393,2025-11-17T22:04:36.494428,payment,ERROR,ERR_4218,Service returned 500,invalid credentials,apply patch,291,"network,config"
394,2025-11-14T00:05:36.494428,search,WARNING,ERR_8604,Out of memory error,timeout,fix code,481,"config,network"
395,2025-11-12T04:11:36.494428,inventory,CRITICAL,ERR_2880,Null pointer dereference,timeout,increase resources,70,"network,timeout"
396,2025-11-08T06:51:36.494428,user,INFO,ERR_3309,Database connection refused,invalid credentials,fix code,451,"db,config"
397,2025-11-17T21:33:36.494428,payment,WARNING,ERR_1366,Out of memory error,invalid credentials,apply patch,67,"network,timeout"
398,2025-11-18T03:09:36.494428,mongo,ERROR,ERR_9324,Permission denied accessing resource,invalid credentials,restart service,42,"timeout,config"
399,2025-11-18T10:17:36.494428,postgres,INFO,ERR_6992,Database connection refused,network issue,fix code,314,"db,config"
400,2025-11-17T20:24:36.494428,nginx,ERROR,ERR_7507,Service returned 500,invalid credentials,restart service,256,"network,config"
401,2025-11-09T14:37:36.494428,scheduler,WARNING,ERR_3683,Permission denied accessing resource,invalid credentials,apply patch,39,"timeout,network"
402,2025-11-20T11:16:36.494428,payment,CRITICAL,ERR_2310,Null pointer dereference,timeout,increase resources,440,"retry,db"
403,2025-11-14T22:16:36.494428,search,CRITICAL,ERR_1363,Permission denied accessing resource,timeout,apply patch,228,"timeout,retry"
404,2025-11-06T03:42:36.494428,mongo,CRITICAL,ERR_1935,Database connection refused,schema mismatch,apply patch,137,"db,timeout"
405,2025-11-10T02:06:36.494428,worker,INFO,ERR_8276,Null pointer dereference,network issue,restart service,369,"retry,network"
406,2025-12-02T23:51:36.494428,redis,CRITICAL,ERR_5889,Unhandled exception in worker,insufficient resources,contact infra,4,"timeout,config"
407,2025-11-19T07:08:36.494428,auth-service,WARNING,ERR_3411,Service returned 500,timeout,fix code,79,"timeout,db"
408,2025-11-30T06:07:36.494428,payment,INFO,ERR_6904,Out of memory error,invalid credentials,rollback,207,"config,retry"
409,2025-11-20T19:16:36.494428,redis,ERROR,ERR_8263,Permission denied accessing resource,timeout,restart service,38,"retry,network"
410,2025-11-13T19:24:36.494428,user,WARNING,ERR_3821,Out of memory error,bad deployment,contact infra,322,"network,db"
411,2025-11-17T04:38:36.494428,scheduler,INFO,ERR_2005,Out of memory error,insufficient resources,apply patch,263,"network,db"
412,2025-11-24T06:32:36.494428,payment,CRITICAL,ERR_2435,Null pointer dereference,bad deployment,contact infra,450,"config,db"
413,2025-11-27T15:07:36.494428,auth-service,INFO,ERR_1551,Null pointer dereference,timeout,restart service,25,"db,config"
414,2025-11-19T17:50:36.494428,order,INFO,ERR_9643,Out of memory error,network issue,apply patch,253,"network,retry"
415,2025-11-11T22:44:36.494428,payment,ERROR,ERR_3735,Null pointer dereference,insufficient resources,restart service,469,"db,config"
416,2025-12-01T20:28:36.494428,mongo,ERROR,ERR_4889,Null pointer dereference,schema mismatch,fix code,171,"db,timeout"
417,2025-11-16T06:57:36.494428,auth-service,ERROR,ERR_4800,Timeout calling downstream service,bad deployment,fix code,103,"db,retry"
418,2025-11-22T18:43:36.495438,api-gateway,CRITICAL,ERR_8624,Null pointer dereference,network issue,rollback,102,"config,timeout"
419,2025-11-17T15:30:36.495438,user,WARNING,ERR_2623,Out of memory error,invalid credentials,contact infra,425,"db,retry"
420,2025-11-08T10:23:36.495438,scheduler,CRITICAL,ERR_8396,Timeout calling downstream service,invalid credentials,restart service,341,"timeout,config"
421,2025-11-23T21:24:36.495438,payment,ERROR,ERR_2386,Permission denied accessing resource,invalid credentials,rollback,409,"db,retry"
422,2025-11-11T13:08:36.495438,worker,WARNING,ERR_7196,Unhandled exception in worker,network issue,restart service,426,"network,db"
423,2025-11-14T16:35:36.495438,order,CRITICAL,ERR_9845,Permission denied accessing resource,invalid credentials,rollback,21,"config,db"
424,2025-11-22T16:20:36.495438,payment,ERROR,ERR_7619,Permission denied accessing resource,schema mismatch,increase resources,345,"network,config"
425,2025-11-12T23:56:36.495438,user,CRITICAL,ERR_7943,Permission denied accessing resource,network issue,fix code,127,"timeout,config"
426,2025-11-14T12:07:36.495438,inventory,CRITICAL,ERR_4717,Service returned 500,timeout,rollback,354,"db,config"
427,2025-11-10T15:02:36.495438,worker,CRITICAL,ERR_4214,Service returned 500,invalid credentials,apply patch,260,"db,network"
428,2025-11-29T05:53:36.495438,nginx,INFO,ERR_1056,Service returned 500,schema mismatch,apply patch,10,"retry,network"
429,2025-11-12T14:01:36.495438,scheduler,ERROR,ERR_5509,Out of memory error,bad deployment,apply patch,343,"db,network"
430,2025-11-11T09:26:36.495438,auth-service,INFO,ERR_2925,Timeout calling downstream service,insufficient resources,apply patch,202,"config,network"
431,2025-11-15T07:19:36.495438,inventory,ERROR,ERR_6828,Service returned 500,network issue,fix code,16,"timeout,config"
432,2025-11-21T07:48:36.495438,auth-service,ERROR,ERR_6427,Service returned 500,schema mismatch,apply patch,442,"db,timeout"
433,2025-11-13T05:07:36.495438,postgres,CRITICAL,ERR_9957,Service returned 500,network issue,increase resources,168,"network,timeout"
434,2025-12-03T02:36:36.495438,user,CRITICAL,ERR_1739,Database connection refused,timeout,contact infra,4,"timeout,retry"
435,2025-11-30T19:40:36.495438,api-gateway,ERROR,ERR_8881,Permission denied accessing resource,schema mismatch,fix code,232,"timeout,db"
436,2025-11-26T18:16:36.495438,auth-service,INFO,ERR_5629,Timeout calling downstream service,insufficient resources,rollback,241,"retry,config"
437,2025-12-01T18:31:36.495438,inventory,ERROR,ERR_3061,Timeout calling downstream service,schema mismatch,contact infra,131,"network,retry"
438,2025-11-20T06:22:36.495438,inventory,CRITICAL,ERR_7389,Timeout calling downstream service,schema mismatch,fix code,10,"db,config"
439,2025-11-20T21:32:36.495438,nginx,WARNING,ERR_6939,Unhandled exception in worker,invalid credentials,apply patch,348,"retry,network"
440,2025-11-10T17:47:36.495438,scheduler,CRITICAL,ERR_7235,Database connection refused,insufficient resources,apply patch,297,"network,db"
441,2025-11-25T09:58:36.495438,scheduler,CRITICAL,ERR_9824,Out of memory error,schema mismatch,apply patch,122,"config,network"
442,2025-11-13T02:29:36.495438,inventory,WARNING,ERR_1329,Unhandled exception in worker,network issue,restart service,311,"timeout,network"
443,2025-11-22T00:27:36.495438,search,ERROR,ERR_6543,Service returned 500,insufficient resources,rollback,417,"db,config"
444,2025-11-14T09:20:36.495438,scheduler,WARNING,ERR_8411,Unhandled exception in worker,bad deployment,restart service,185,"network,config"
445,2025-11-12T02:14:36.495438,inventory,INFO,ERR_9256,Timeout calling downstream service,invalid credentials,fix code,460,"retry,config"
446,2025-12-02T04:00:36.495438,search,ERROR,ERR_2257,Timeout calling downstream service,timeout,restart service,131,"db,timeout"
